post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
Baum Scott MD,baum-scott-md-new-york-ny,publish,gd_place,Therapist,"Baum Scott MD (PhD) in New York, NY.","711 West End Ave #1An, New York, Ny 10025",New York,NY,10025,US,40.7944531,-73.9742962,(212) 665-3908,,,,711 West End Ave #1AN,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Sukumar Rao, MD",sukumar-rao-md-new-york-ny,publish,gd_place,Therapist,"Sukumar Rao, MD (MD/Psychiatrist) in New York, NY.","180 Varick St, New York, Ny 10014",New York,NY,10014,US,40.7275364,-74.00528469999999,(646) 543-0251,,http://sukumarrao.com,,180 Varick St,MD/Psychiatrist,,NY,,,,Unknown,,,,Unknown,,Unknown,,,,,,,MD ](https://www.sukumarrao.com/),,,0,2026-02-18,outscraper,enriched_basic
"Lynn Friedman, Ph. D.",lynn-friedman-ph-d-chevy-chase-md,publish,gd_place,Therapist,"Lynn Friedman, Ph. D. (PhD) in Chevy Chase, MD. Specializes in Anxiety, Depression, Life Transitions. Accepts Johns Hopkins EHP, Kaiser Permanente.","5480 Wisconsin Ave, Chevy Chase, MD 20815",Chevy Chase,MD,20815,US,38.9632401,-77.0874781,(240) 483-3530,,https://www.drlynnfriedman.com,,5480 Wisconsin Ave,PhD,,MD,,"Anxiety, Depression, Life Transitions","Johns Hopkins EHP, Kaiser Permanente",Unknown,,,,Unknown,,Unknown,,,Psychodynamic,,,,"](https://www.drlynnfriedman.com/credentials/); ](https://www.drlynnfriedman.com/category/psychotherapists-in-training/); & supervising analyst in the washington dc area. she provides evaluation, psychodynamic psychotherapy, and psychoanalysis, as well as psychodynamic and psychoanalytic supervision to psychiatrists, psy",,5.0,2,2026-02-18,outscraper,enriched_full
"Linda Chuang, M.D.",linda-chuang-md-hoboken-nj,publish,gd_place,Therapist,"Linda Chuang, M.D. (MD/Psychiatrist) in Hoboken, NJ.","79 Hudson St, Hoboken, Nj 07030",Hoboken,NJ,07030,US,40.7362116,-74.0297827,(201) 222-8808,,,,79 Hudson St,MD/Psychiatrist,,NJ,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Bruce Berman Psychologist: Gordon Joshua MD,bruce-berman-psychologist-gordon-joshua-md-new-york-ny,publish,gd_place,Therapist,"Bruce Berman Psychologist: Gordon Joshua MD (PhD) in New York, NY. Specializes in Anxiety, Couples/Marriage, Depression, Family, PTSD/Trauma. Currently accepting new patients.","211 W 56Th St # 34D, New York, Ny 10106",New York,NY,10106,US,40.7656921,-73.9814099,(212) 265-3594,,https://brucebermanpsychologist.com,,211 W 56th St # 34D,PhD,,NY,,"Anxiety, Couples/Marriage, Depression, Family, PTSD/Trauma, Stress Management",,Unknown,,,,Unknown,,Yes,,,,,,,ms with family members,,,0,2026-02-18,outscraper,enriched_basic
"Grant H. Brenner, MD",grant-h-brenner-md-new-york-ny,publish,gd_place,Therapist,"Grant H. Brenner, MD (MD/Psychiatrist) in New York, NY. Specializes in Depression, Family, Self-Harm.","1115 Broadway 10Th Floor, New York, Ny 10010",New York,NY,10010,US,40.743013,-73.98951559999999,(212) 673-2099,,http://granthbrennermd.com,,1115 Broadway 10th Floor,MD/Psychiatrist,,NY,,"Depression, Family, Self-Harm",,Unknown,,,,Unknown,,Unknown,,,Psychodynamic,,,,"al leader, founder, author & speaker; , dr grant brenner is a board certified physician-psychiatrist and psychoanalyst specializing in treating high—functioning patients achieve insightful and optimal performance. by using a creative, dyn; al leader, dr grant brenner is driven to expand the traditional approach to mental health issues, create transformative change, and introduce a new way of thinking and being",,5.0,2,2026-02-18,outscraper,enriched_basic
"Anxiety And Depression Therapy Center, LarryDrell, M.D.",anxiety-and-depression-therapy-center-larrydrell-md-washington-dc,publish,gd_place,Therapist,"Anxiety And Depression Therapy Center, LarryDrell, M.D. (MD/Psychiatrist) in Washington, DC. Specializes in Anxiety, Couples/Marriage, Depression, Life Transitions, Stress Management.","3000 Connecticut Ave NW, Washington, DC 20008",Washington,DC,20008,US,38.9298805,-77.0555694,(202) 232-8608,,http://drdrell.com,,3000 Connecticut Ave NW,MD/Psychiatrist,,DC,,"Anxiety, Couples/Marriage, Depression, Life Transitions, Stress Management",,Unknown,,,,Unknown,,Unknown,,,"ACT, Solution-Focused",,,,"in understanding how the brain, mind and body work together; and training ](https://www.drdrell.com/education-and-training); limitations. These patterns predictably lead to disappointment, pain, anxiety, depression, and lowered self-esteem and in short: a limited life",,5.0,2,2026-02-18,outscraper,enriched_basic
Cognitive Therapy Center,cognitive-therapy-center-silver-spring-md,publish,gd_place,Therapist,"Cognitive Therapy Center in Silver Spring, MD. Specializes in Anxiety, Couples/Marriage, Life Transitions. Accepts BlueCross BlueShield, CareFirst, Out-of-Network.","Exclusively Tele-Session, Silver Spring, MD 20910",Silver Spring,MD,20910,US,38.994912,-77.031488,(301) 575-4533,,http://www.cognitivetherapycenter.net,,exclusively Tele-Session,,,MD,,"Anxiety, Couples/Marriage, Life Transitions","BlueCross BlueShield, CareFirst, Out-of-Network",Unknown,,,,Unknown,,Unknown,,,"CBT, Mindfulness-Based",,,,"how to be proactive at dealing with it. How to direct my energy to resolve the source of the anxiety.""; ms Click here to view and print forms for your appointment  CLICK HERE; ba TherapySites.](https://www.therapysites.com)",,4.7,7,2026-02-18,outscraper,enriched_full
"Howard County Psychological Services, LLC.",howard-county-psychological-services-llc-ellicott-city-md,publish,gd_place,Therapist,"Howard County Psychological Services, LLC. (PhD) in Ellicott City, MD. Specializes in ADHD, Anxiety, Couples/Marriage, Depression, Family. Telehealth available. Currently accepting new patients.","5116 Dorsey Hall Dr, Ellicott City, MD 21042",Ellicott City,MD,21042,US,39.245173,-76.83422,(410) 995-8274,,http://www.howardcountytherapy.com,,5116 Dorsey Hall Dr,PhD,,MD,,"ADHD, Anxiety, Couples/Marriage, Depression, Family, Grief, PTSD/Trauma, Personality Disorders",,Unknown,,,,Yes - Video,,Yes,,,,,,,"al/learning interventions, and/or provide valuable information for making decisions regarding diagnosis or the need for medication. specialty areas which may be evaluated include:; Psy.D.
Licensed Psychologist; Psy.D.
Psychology Associate",,5.0,1,2026-02-18,outscraper,enriched_basic
Karpf Andrew J,karpf-andrew-j-new-york-ny,publish,gd_place,Therapist,"Karpf Andrew J (PhD) in New York, NY.","150 E 56Th St Apt 2C, New York, Ny 10022",New York,NY,10022,US,40.7597396,-73.9688869,(212) 838-7784,,,,150 E 56th St APT 2C,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Kelli Harding, MD, MPH",kelli-harding-md-mph-new-york-ny,publish,gd_place,Therapist,"Kelli Harding, MD, MPH (MD/Psychiatrist) in New York, NY.","148 Lafayette St, New York, Ny 10013",New York,NY,10013,US,40.7194095,-74.000036,(912) 446-2217,,https://www.kellihardingmd.com,,148 Lafayette St,MD/Psychiatrist,,NY,,,,Unknown,,,,Unknown,,Unknown,,,,,,,MD + Author + Kindness Scientist**,,5.0,0,2026-02-18,outscraper,enriched_basic
"Hannah Braunstein, LICSW",hannah-braunstein-licsw-washington-dc,publish,gd_place,Therapist,"Hannah Braunstein, LICSW in Washington, DC. Specializes in Couples/Marriage, PTSD/Trauma.","2401 Pennsylvania Ave NW, Washington, DC 20037",Washington,DC,20037,US,38.9033769,-77.0519611,(917) 292-4230,,http://www.emdr-dc.com,,2401 Pennsylvania Ave NW,,,DC,,"Couples/Marriage, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,,EMDR,,,,ma is resolved. As a result,,4.9,28,2026-02-18,outscraper,enriched_basic
"Francis and Associates, PC",francis-and-associates-pc-washington-dc,publish,gd_place,Therapist,"Francis and Associates, PC (PhD) in Washington, DC. Specializes in Addiction, Couples/Marriage, Depression, Sleep Issues, Stress Management.","601 Pennsylvania Ave NW #900, Washington, DC 20004",Washington,DC,20004,US,38.8933245,-77.020555,(202) 638-6942,,http://www.faa-pc.org,,601 Pennsylvania Ave NW #900,PhD,,DC,,"Addiction, Couples/Marriage, Depression, Sleep Issues, Stress Management",,Unknown,,,,Unknown,,Unknown,,,ACT,,,,designed to meet the unique needs of our clients._; MD. We specialize in delivering therapeutic services to individuals; ms. According to Mental Health America,,5.0,1,2026-02-18,outscraper,enriched_basic
Wells Risa I MD,wells-risa-i-md-new-york-ny,publish,gd_place,Therapist,"Wells Risa I MD (PhD) in New York, NY.","19 E 80Th St # 1D, New York, Ny 10075",New York,NY,10075,US,40.7772446,-73.9619099,(212) 879-5542,,,,19 E 80th St # 1D,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Cohen Psychological Health Providers,cohen-psychological-health-providers-rockville-md,publish,gd_place,Therapist,"Cohen Psychological Health Providers (PhD) in Rockville, MD. Specializes in Addiction, Anxiety, Child/Adolescent, Couples/Marriage, Depression.","966 Hungerford Dr # 32A, Rockville, MD 20850",Rockville,MD,20850,US,39.0984457,-77.1586745,(240) 606-3093,,http://cphprockville.com,,966 Hungerford Dr # 32A,PhD,,MD,,"Addiction, Anxiety, Child/Adolescent, Couples/Marriage, Depression",,Unknown,,,,Unknown,,Unknown,,,"CBT, Psychodynamic",,,,and experience to guide effective change; Ph.D. | C: [240.606.3093](tel:2406063093) | F: [301.315.6302](tel:3013156302) | drcohen@cphprockville.com,,5.0,3,2026-02-18,outscraper,enriched_basic
Atlantic OccuPsych,atlantic-occupsych-towson-md,publish,gd_place,Therapist,"Atlantic OccuPsych (PhD) in Towson, MD. Specializes in Child/Adolescent, PTSD/Trauma. Accepts Johns Hopkins EHP, Kaiser Permanente.","215 Washington Ave #704, Towson, MD 21204",Towson,MD,21204,US,39.3982699,-76.6053056,(800) 962-5763,,https://atlanticoccupsych.com,,215 Washington Ave #704,PhD,,MD,,"Child/Adolescent, PTSD/Trauma","Johns Hopkins EHP, Kaiser Permanente",Unknown,,,,Unknown,,Unknown,,,,,,,al-wellness-contacts/); al wellness contacts](https://atlanticoccupsych.com/services/psychoeducational-wellness-contacts/); ![child in front of school bus](https://atlanticoccupsych.com/wp-content/uploads/bb-plugin/cache/education-300x300-circle.jpg),,2.3,3,2026-02-18,outscraper,enriched_full
"Capital Psychological Services, LLC",capital-psychological-services-llc-bethesda-md,publish,gd_place,Therapist,"Capital Psychological Services, LLC (PhD) in Bethesda, MD. Specializes in Anxiety, Child/Adolescent, Chronic Illness, Depression, Family. Accepts Out-of-Network. Telehealth available.","7910 Woodmont Ave Suite 745, Bethesda, MD 20814",Bethesda,MD,20814,US,38.9893173,-77.0964472,(301) 501-0130,,http://cappsychology.com,,7910 Woodmont Ave Suite 745,PhD,,MD,,"Anxiety, Child/Adolescent, Chronic Illness, Depression, Family, Life Transitions, OCD, PTSD/Trauma, Sleep Issues, Stress Management",Out-of-Network,Unknown,215.0,265.0,,Yes - Video,,Waitlist,,,CBT,,,,"from the uniformed services university of the health sciences (usuhs) in bethesda, maryland; s and licenses; her doctorate degree from the Uniformed Services University of the Health Sciences (USUHS) in Bethesda, Maryland",,5.0,1,2026-02-18,outscraper,enriched_full
"Juli Buchanan, Psy.D.",juli-buchanan-psyd-baltimore-md,publish,gd_place,Therapist,"Juli Buchanan, Psy.D. (PsyD) in Baltimore, MD. Specializes in Anger Management, Anxiety, Couples/Marriage, PTSD/Trauma, Perinatal/Postpartum.","1501 Sulgrave Ave #313, Baltimore, MD 21209",Baltimore,MD,21209,US,39.3672315,-76.6516212,(443) 470-3434,,http://www.bepsychotherapy.com,,1501 Sulgrave Ave #313,PsyD,,MD,,"Anger Management, Anxiety, Couples/Marriage, PTSD/Trauma, Perinatal/Postpartum",,Unknown,,,,Unknown,,Unknown,,,Mindfulness-Based,,,,"ms and your pain. It's not for lack of trying that you find yourself in this place. The truth is; Psy.D. 
I am an introvert; Psy.D. ](https://images.squarespace-cdn.com/content/v1/5d5aaac23dd09d000119af31/1566865287561-4UF4SYL95PJWS",,5.0,1,2026-02-18,outscraper,enriched_basic
"Healthy Connections Counseling, LLC",healthy-connections-counseling-llc-rockville-md,publish,gd_place,Therapist,"Healthy Connections Counseling, LLC in Rockville, MD. Specializes in ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent. Accepts Aetna, Anthem, Cigna and 3 more. Telehealth available. Currently accepting new patients.","11810 Grand Park Ave # 500, Rockville, MD 20852",Rockville,MD,20852,US,39.0494431,-77.1176278,(833) 379-0550,,https://meetmonarch.com/therapist/michelle-chaney-owner-psychotherapist-potomac-md,,11810 Grand Park Ave # 500,,,MD,,"ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent, Chronic Illness, Couples/Marriage, Depression, Family, Grief, LGBTQ+, Life Transitions, PTSD/Trauma, Stress Management","Aetna, Anthem, Cigna, Johns Hopkins EHP, MultiPlan, UnitedHealthcare",Unknown,,,,Yes - Video,SimplePractice,Yes,,English,"ACT, CBT, Humanistic, IFS, Motivational Interviewing",,,,", a double major, in psychology and sociology from state university of new york (suny) with a focus on human growth and development and an emphasis in adolescent psychological development. while at su; in human sciences at hood college in frederick maryland. she completed a postmaster certificate in clinical mental health counseling from johns hopkins university where she was also inducted into the; and education in the areas of chemical addiction and mental health counseling theories and practices. michelle has advanced training and education in the areas of chemical addiction, rational emotive",,5.0,1,2026-02-18,outscraper,enriched_full
"Dr. Lisa C. Jordan, PhD",dr-lisa-c-jordan-phd-catonsville-md,publish,gd_place,Therapist,"Dr. Lisa C. Jordan, PhD (PhD) in Catonsville, MD.","5707 Calverton St Ste 1-C, Catonsville, MD 21228",Catonsville,MD,21228,US,39.2852254,-76.73169089999999,(410) 747-7991,,,,5707 Calverton St STE 1-C,PhD,,MD,,,,,,,,,,,,,,,,,,,5.0,1,2026-02-18,outscraper,cleaned
"Blue Heron Psychology, LLC",blue-heron-psychology-llc-annapolis-md,publish,gd_place,Therapist,"Blue Heron Psychology, LLC (PhD) in Annapolis, MD. Specializes in Anger Management, Child/Adolescent, Couples/Marriage, Family. Accepts Out-of-Network. Currently accepting new patients.","774 Fairview Ave C, Annapolis, MD 21403",Annapolis,MD,21403,US,38.9614619,-76.4856927,(410) 934-7826,,http://www.blueheronpsychology.com,,774 Fairview Ave C,PhD,,MD,,"Anger Management, Child/Adolescent, Couples/Marriage, Family",Out-of-Network,Unknown,,,,Unknown,,Yes,,,CBT,,,,"to that point. At Blue Heron Psychology, you control your counseling; ms are a natural part of life",,5.0,1,2026-02-18,outscraper,enriched_full
Santoro Psychological Services,santoro-psychological-services-ellicott-city-md,publish,gd_place,Therapist,"Santoro Psychological Services (PhD) in Ellicott City, MD. Specializes in ADHD, Child/Adolescent, Couples/Marriage.","2850 N Ridge Rd #208, Ellicott City, MD 21043",Ellicott City,MD,21043,US,39.2917131,-76.8194437,(410) 988-5943,,http://www.santoropsychological.com,,2850 N Ridge Rd #208,PhD,,MD,,"ADHD, Child/Adolescent, Couples/Marriage",,Unknown,,,,Unknown,,Unknown,,,Gottman Method,,,,al assessment](https://www.santoropsychological.com/services/psycho-educational-assessment/)[collaboration with school staff](https://www.santoropsychological.com/services/collaboration-with-school-st; al consultation and advocacy](https://www.santoropsychological.com/services/educational-consultation-and-non-attorney-special-education-advocacy/); al testing for school-aged students; and expert-witness testimony,,3.3,12,2026-02-18,outscraper,enriched_basic
Dr. Willoughby & Associates,dr-willoughby-associates-stevenson-md,publish,gd_place,Therapist,"Dr. Willoughby & Associates (PhD) in Stevenson, MD. Specializes in ADHD, Anxiety, Chronic Illness, Depression, PTSD/Trauma. Telehealth available.","10433-B Stevenson Rd, Stevenson, MD 21153",Stevenson,MD,21153,US,39.4110641,-76.71340579999999,(443) 379-0447,,https://drwilloughbyandassociates.com,,10433-b Stevenson Rd,PhD,,MD,,"ADHD, Anxiety, Chronic Illness, Depression, PTSD/Trauma, Stress Management",,Unknown,,,,Yes - Video,,Unknown,,,Narrative Therapy,,,,"](https://drwilloughbyandassociates.com/education/); and experience in how to properly and effectively communicate their medical findings and opinions in a way that satisfies va’s strict standards and requirements; , and a unified standard of care",,4.3,10,2026-02-18,outscraper,enriched_basic
Center for Anxiety and Behavioral Change,center-for-anxiety-and-behavioral-change-rockville-md,publish,gd_place,Therapist,"Center for Anxiety and Behavioral Change (PhD) in Rockville, MD. Specializes in Anger Management, Anxiety, Autism Spectrum, Child/Adolescent, Couples/Marriage. Telehealth available.","50 W Montgomery Ave #110, Rockville, MD 20850",Rockville,MD,20850,US,39.0839458,-77.1540437,(301) 610-7850,,http://changeanxiety.com,,50 W Montgomery Ave #110,PhD,,MD,,"Anger Management, Anxiety, Autism Spectrum, Child/Adolescent, Couples/Marriage, Family, LGBTQ+, OCD",,Unknown,,,,Yes - Video,,Unknown,,,"ACT, CBT, DBT, Psychodynamic, Solution-Focused",,,,](https://changeanxiety.com/therapies-and-treatment-modalities/social-skills-training/); programs and supervision](https://changeanxiety.com/for-professionals/training-programs-and-supervision/); -programs-and-supervision/postdoctoral-fellowship/),,4.2,5,2026-02-18,outscraper,enriched_basic
O'Leary Marianne PhD,oleary-marianne-phd-ellicott-city-md,publish,gd_place,Therapist,"O'Leary Marianne PhD (PhD) in Ellicott City, MD. Specializes in Addiction, Anxiety, Depression, PTSD/Trauma.","3355 St Johns Ln, Ellicott City, MD 21042",Ellicott City,MD,21042,US,39.2777973,-76.8251217,(410) 465-5520,,http://www.marianneolearyphd.com,,3355 St Johns Ln,PhD,,MD,,"Addiction, Anxiety, Depression, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,,"CBT, EMDR, Solution-Focused",,,,ma & PTSD](https://marianneolearyphd.com/counseling-for-trauma)[EMDR Therapy](https://marianneolearyphd; Ph.D. - Psychologist](https://marianneolearyphd.com/images/marianne-logo.png); ms of anxiety,,5.0,2,2026-02-18,outscraper,enriched_basic
Glicksman Steven MD,glicksman-steven-md-new-york-ny,publish,gd_place,Therapist,"Glicksman Steven MD (PhD) in New York, NY.","444 Park Ave S #603, New York, Ny 10016",New York,NY,10016,US,40.7448399,-73.9833539,(212) 532-0387,,,,444 Park Ave S #603,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
foundation psychotherapy and counseling,foundation-psychotherapy-and-counseling-sandy-spring-md,publish,gd_place,Therapist,"foundation psychotherapy and counseling in Sandy Spring, MD. Specializes in ADHD, Addiction, Anxiety, Child/Adolescent, Chronic Illness. Telehealth available.","Mindful Medicine, 837 Olney Sandy Spring Rd Unit 10, Sandy Spring, MD 20860",Sandy Spring,MD,20860,US,39.1498228,-77.026611,(301) 254-3972,,https://www.foundationpsychotherapyandcounseling.com,,"Mindful Medicine, 837 Olney Sandy Spring Rd Unit 10",,,MD,,"ADHD, Addiction, Anxiety, Child/Adolescent, Chronic Illness, Depression, Grief, Life Transitions, PTSD/Trauma, Personality Disorders, Sleep Issues, Stress Management",,Unknown,,,,Yes - Video,,Unknown,,,"Mindfulness-Based, Solution-Focused",,,,ma and recovery,,5.0,2,2026-02-18,outscraper,enriched_basic
Dayspring Psychological Services,dayspring-psychological-services-gaithersburg-md,publish,gd_place,Therapist,"Dayspring Psychological Services (PhD) in Gaithersburg, MD. Specializes in Anxiety, Couples/Marriage, Depression, Family, PTSD/Trauma. Telehealth available.","13-15 E Deer Park Dr #103D, Gaithersburg, MD 20877",Gaithersburg,MD,20877,US,39.1333821,-77.188236,(240) 686-6885,,https://dayspringpsychological.com/%3Futm_source%3Domg-gbp%26utm_medium%3Dwebclick,,13-15 E Deer Park Dr #103d,PhD,,MD,,"Anxiety, Couples/Marriage, Depression, Family, PTSD/Trauma",,Unknown,,,,Yes - Video,,Unknown,,,"CBT, EMDR",,,,ms of Use *,,4.4,7,2026-02-18,outscraper,enriched_basic
