post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
Behavioral Health Services of Virginia - Norfolk,behavioral-health-services-of-virginia-norfolk-norfolk-va,publish,gd_place,Therapist,"Behavioral Health Services of Virginia - Norfolk (MD/Psychiatrist) in Norfolk, VA. Specializes in Anxiety, Child/Adolescent, Depression, PTSD/Trauma. Accepts Behavioral Health Systems. Telehealth available.","1500 E Little Creek Rd #204, Norfolk, VA 23518",Norfolk,VA,23518,US,36.9167274,-76.2335362,(757) 881-0589,,https://www.bhsva.net,,1500 E Little Creek Rd #204,MD/Psychiatrist,,VA,,"Anxiety, Child/Adolescent, Depression, PTSD/Trauma",Behavioral Health Systems,Unknown,,,,Yes - Video,,Unknown,,,,,,,ma and more our experienced team provides passionate support; ms in Richmond,,4.6,9,2026-02-18,outscraper,enriched_full
Crossroads Services Board Medical Services,crossroads-services-board-medical-services-farmville-va,publish,gd_place,Therapist,"Crossroads Services Board Medical Services (PhD) in Farmville, VA. Specializes in Addiction, Chronic Illness.","161 Bush River Dr, Farmville, VA 23901",Farmville,VA,23901,US,37.2799925,-78.3548771,(434) 392-6455,,https://crossroadscsb.org,,161 Bush River Dr,PhD,,VA,,"Addiction, Chronic Illness",,Unknown,,,,Unknown,Microsoft Teams,Unknown,,,,,,,"resources to community organization, we’ve got a listing for help in your community; ms. Please navigate to the Board of Directors page for the link to join. ×",,5.0,1,2026-02-18,outscraper,enriched_basic
Churchland Psychological Center,churchland-psychological-center-norfolk-va,publish,gd_place,Therapist,"Churchland Psychological Center in Norfolk, VA. Specializes in Child/Adolescent, Couples/Marriage, Family.","1709 Colley Ave Unit 310, Norfolk, VA 23517",Norfolk,VA,23517,US,36.8694261,-76.2973217,(757) 483-3404,,https://www.churchlandpsychologicalcenter.com,,1709 Colley Ave UNIT 310,,,VA,,"Child/Adolescent, Couples/Marriage, Family",,Unknown,,,,Unknown,,Unknown,,,,,,,ms for each patient,,4.0,8,2026-02-18,outscraper,enriched_basic
Mind Matters PLLC,mind-matters-pllc-bozeman-mt,publish,gd_place,Therapist,"Mind Matters PLLC in Bozeman, MT. Specializes in Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family.","1610 Ellis St Suite 1A, Bozeman, Mt 59715",Bozeman,MT,59715,US,45.6712913,-111.0133346,(406) 600-6039,,http://www.mindmattersbrc.com,,1610 Ellis St Suite 1A,,,MT,,"Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family, LGBTQ+, Life Transitions, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,,,,,,"for professionals](https://www.mindmattersbrc.com/consultation-and-training); for professionals; s for group practices, mental health clinics, school districts, and law firms",,,0,2026-02-18,outscraper,enriched_basic
Professional Psychotherapy Services,professional-psychotherapy-services-st-louis-mo,publish,gd_place,Therapist,"Professional Psychotherapy Services in St. Louis, MO.","1600 S Kingshighway Blvd, St. Louis, Mo 63110",St. Louis,MO,63110,US,38.620298,-90.2654572,(314) 932-0900,,,,1600 S Kingshighway Blvd,,,MO,,,,,,,,,,,,,,,,,,,5.0,3,2026-02-18,outscraper,cleaned
"Balance Behavioral Health, PLLC",balance-behavioral-health-pllc-midlothian-va,publish,gd_place,Therapist,"Balance Behavioral Health, PLLC (PhD) in Midlothian, VA. Specializes in ADHD, Anxiety, Child/Adolescent, Couples/Marriage, Depression. Accepts Aetna, Anthem, Cigna and 2 more. Telehealth available.","6504 Woodlake Village Cir, Midlothian, VA 23112",Midlothian,VA,23112,US,37.407484,-77.684691,(804) 823-5475,,http://www.balancebehavioral.com,,6504 Woodlake Village Cir,PhD,,VA,,"ADHD, Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family, Grief, OCD, PTSD/Trauma, Stress Management","Aetna, Anthem, Cigna, Out-of-Network, UnitedHealthcare",Unknown,,,,Yes - Video,,Unknown,,,Motivational Interviewing,,,,](https://www.balancebehavioral.com/articles/general/); ms ](https://www.balancebehavioral.com/forms/); ms ](https://www.balancebehavioral.com/psychiatry-appointments/),,3.6,26,2026-02-18,outscraper,enriched_full
Clarity Psychological Services of Northern Virginia,clarity-psychological-services-of-northern-virginia-lansdowne-va,publish,gd_place,Therapist,"Clarity Psychological Services of Northern Virginia in Lansdowne, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum. Accepts Anthem, BlueCross BlueShield, CareFirst and 5 more. Telehealth available.","19301 Winmeade Dr Ste 216, Lansdowne, VA 20176",Lansdowne,VA,20176,US,39.0819497,-77.4949393,(703) 261-4346,,http://claritypsychological.com,,19301 Winmeade Dr Ste 216,,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Personality Disorders, Self-Harm, Stress Management","Anthem, BlueCross BlueShield, CareFirst, Medicaid, Medicare, Out-of-Network, Self-Pay Only, UnitedHealthcare",Yes,400.0,400.0,,Yes - Video,,Waitlist,,,"ACT, CBT, Humanistic",,,,"s, certifications, and licenses to practice in the mental health profession and provide a range of psychological, psychiatric, and counseling services. it can be confusing and overwhelming to determin; al testing, with diagnosis and treatment recommendations); al consulting and behavior support",,,0,2026-02-18,outscraper,enriched_full
Cathleen A Rea PhD,cathleen-a-rea-phd-charlottesville-va,publish,gd_place,Therapist,"Cathleen A Rea PhD (PhD) in Charlottesville, VA. Specializes in Child/Adolescent, Couples/Marriage, Family.","934 E Jefferson St, Charlottesville, VA 22902",Charlottesville,VA,22902,US,38.0299921,-78.4728805,(434) 205-0878,,http://resiliencepsychcville.com,,934 E Jefferson St,PhD,,VA,,"Child/Adolescent, Couples/Marriage, Family",,Unknown,,,,Unknown,,Unknown,,,,,,,al testing](https://resiliencepsychcville.com/psychological-psycho-educational-testing/); al testing payment resources → mental health links → physical health links contact news and notes…; PhD PLC](https://resiliencepsychcville.com/),,5.0,1,2026-02-18,outscraper,enriched_basic
"Advanced Behavioral Health Services, LLC",advanced-behavioral-health-services-llc-north-chesterfield-va,publish,gd_place,Therapist,"Advanced Behavioral Health Services, LLC (PhD) in North Chesterfield, VA. Specializes in Anger Management, Stress Management. Accepts Behavioral Health Systems.","1215 Mall Dr, North Chesterfield, VA 23235",North Chesterfield,VA,23235,US,37.5093388,-77.6053271,(804) 594-3690,,http://www.abhsgroup.com,,1215 Mall Dr,PhD,,VA,,"Anger Management, Stress Management",Behavioral Health Systems,Unknown,,,,Unknown,,Unknown,,,,,,,ms in life. We also believe that no matter how strong we are in meeting the challenges of life sometimes w,,3.7,19,2026-02-18,outscraper,enriched_full
Leaders for Life Mental Health Services | Richmond VA,leaders-for-life-mental-health-services-richmond-va-richmond-va,publish,gd_place,Therapist,"Leaders for Life Mental Health Services | Richmond VA (PhD) in Richmond, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent. Accepts Anthem, Medicaid.","2000 Bremo Rd, Richmond, VA 23226",Richmond,VA,23226,US,37.5905656,-77.5072232,(804) 894-4013,,https://www.leadersforlifemhss.com,,2000 Bremo Rd,PhD,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent, Depression, Family, Grief, PTSD/Trauma, Self-Harm, Stress Management","Anthem, Medicaid",Unknown,,,,Unknown,,Unknown,,,,,,,"[ ](https://www.leadersforlifemhss.com/outpatient-therapy-therapist-near-me); MS ](https://www.leadersforlifemhss.com/forms); ms.
[Learn More](https://www.leadersforlifemhss.com/mental-health-skill-building-services)",,5.0,2,2026-02-18,outscraper,enriched_full
Pintler Creek Counseling,pintler-creek-counseling-anaconda-mt,publish,gd_place,Therapist,"Pintler Creek Counseling in Anaconda, MT. Specializes in Child/Adolescent.","18 Cedar St, Anaconda, Mt 59711",Anaconda,MT,59711,US,46.1299019,-112.9485189,(406) 560-6736,,https://pintlercreekcounseling.wordpress.com,,18 Cedar St,,,MT,,Child/Adolescent,,Yes,,,,Unknown,,Unknown,,,,,,,](https://pintlercreekcounseling.wordpress.com/education/),,2.5,2,2026-02-18,outscraper,enriched_basic
"Danielle Crane, Counselor",danielle-crane-counselor-richmond-va,publish,gd_place,Therapist,"Danielle Crane, Counselor (MD/Psychiatrist) in Richmond, VA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","10710 Midlothian Tpke #127, Richmond, VA 23235",Richmond,VA,23235,US,37.5081181,-77.5955043,(804) 220-0903,,https://lifestance.com/provider/therapist/va/north-chesterfield/danielle-crane/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dproviders,,10710 Midlothian Tpke #127,MD/Psychiatrist,,VA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); MA 
  * Michigan; ma 
  * Oregon  ![Open](https://lifestance.com/wp-content/themes/lifestance-ws/dist/images/ico-plus_7357db",,4.7,3,2026-02-18,outscraper,enriched_full
Tribal Behavioral Health,tribal-behavioral-health-browning-mt,publish,gd_place,Therapist,"Tribal Behavioral Health in Browning, MT.","12 Starr School Rd, Browning, Mt 59417",Browning,MT,59417,US,48.5750007,-113.0163246,(406) 338-2160,,https://m.facebook.com/profile.php%3Fid%3D100086097097921%26name%3Dxhp_nt__fblite__profile__tab_bar%26profile_tab_item_selected%3Dabout,,12 Starr School Rd,,,MT,,,,Unknown,,,,Unknown,,Unknown,,"Arabic, English, French, German, Hindi, Italian, Japanese, Mandarin, Portuguese, Spanish",,,,,"ms and policies."")",,,0,2026-02-18,outscraper,enriched_basic
"Light Counseling - Forest / Lynchburg, VA",light-counseling-forest-lynchburg-va-forest-va,publish,gd_place,Therapist,"Light Counseling - Forest / Lynchburg, VA (MD/Psychiatrist) in Forest, VA. Specializes in Addiction, Anger Management, Anxiety, Couples/Marriage, Depression. Accepts Horizon BCBS.","1075 Light Boulevard, Forest, VA 24551",Forest,VA,24551,US,37.3740896,-79.25621249999999,(434) 384-1594,,https://lightcounseling.net/locations/lynchburg-va/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_business_profile%26utm_content%3Dlynchburg,,1075 Light Boulevard,MD/Psychiatrist,,VA,,"Addiction, Anger Management, Anxiety, Couples/Marriage, Depression, Grief, PTSD/Trauma",Horizon BCBS,Unknown,,,,Unknown,,Unknown,,,,,,,ma and PTSD](https://lightcounseling.net/conditions/trauma-and-ptsd/),,4.4,35,2026-02-18,outscraper,enriched_full
Discovery Counseling,discovery-counseling-dillwyn-va,publish,gd_place,Therapist,"Discovery Counseling in Dillwyn, VA. Specializes in Addiction, Anger Management, Couples/Marriage, Depression, Family. Telehealth available.","2148 Perkins Mill Rd, Dillwyn, VA 23936",Dillwyn,VA,23936,US,37.4913025,-78.59360989999999,(434) 808-2426,,https://www.discoverycounseling.org,,2148 Perkins Mill Rd,,,VA,,"Addiction, Anger Management, Couples/Marriage, Depression, Family",,Unknown,,,,Yes - Video,,Unknown,,,Humanistic,,,,ms of Service](https://policies.google.com/terms) apply,,3.7,3,2026-02-18,outscraper,enriched_basic
"Shoal Psychological Services, PLLC",shoal-psychological-services-pllc-columbia-falls-mt,publish,gd_place,Therapist,"Shoal Psychological Services, PLLC in Columbia Falls, MT. Specializes in Anxiety, Chronic Illness, Depression, Family, PTSD/Trauma. Accepts Out-of-Network, Self-Pay Only. Telehealth available. Currently accepting new patients.","1035 9Th St W, Columbia Falls, Mt 59912",Columbia Falls,MT,59912,US,48.3710123,-114.1957466,(406) 298-9252,,https://shoalpsychologicalservices.com,,1035 9th St W,,,MT,,"Anxiety, Chronic Illness, Depression, Family, PTSD/Trauma, Sleep Issues","Out-of-Network, Self-Pay Only",Unknown,160.0,160.0,,Yes - Video,,Yes,,,"CBT, EMDR, Solution-Focused",,,,"ma therapist. I resigned from the VA to have more freedom in my schedule and re-prioritize my family; ma related symptoms; ms or ""index"" trauma",,,0,2026-02-18,outscraper,enriched_full
Charlottesville Center for Cognitive Behavioral Therapy,charlottesville-center-for-cognitive-behavioral-therapy-charlottesville-va,publish,gd_place,Therapist,"Charlottesville Center for Cognitive Behavioral Therapy (PhD) in Charlottesville, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent. Accepts Aetna, Anthem, Out-of-Network and 1 more.","3 Boars Head Lane C, Charlottesville, VA 22903",Charlottesville,VA,22903,US,38.051026,-78.542422,(434) 566-0113,,https://www.cvillecbt.com,,3 Boars Head Lane c,PhD,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Child/Adolescent, Chronic Illness, Couples/Marriage, Depression, Grief, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Perinatal/Postpartum, Self-Harm, Sleep Issues, Stress Management","Aetna, Anthem, Out-of-Network, Tricare",Yes,70.0,70.0,,Unknown,,Unknown,,,"CBT, Solution-Focused",,,,"working with adults, teens and adolescents, and i have a special interest in working with mothers experiencing perinatal mood and anxiety disorders.​ i value collaborating with clients on goals tailor; ms for Therapists](https://cvillecbt.com/secure-contact-forms/); ma. We help you understand how your thoughts",,3.9,28,2026-02-18,outscraper,enriched_full
"Staci Dungee, Counselor",staci-dungee-counselor-richmond-va,publish,gd_place,Therapist,"Staci Dungee, Counselor (MD/Psychiatrist) in Richmond, VA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","10710 Midlothian Tpke #127, Richmond, VA 23235",Richmond,VA,23235,US,37.508133,-77.5955273,(804) 220-0903,,https://lifestance.com/provider/therapist/va/north-chesterfield/staci-dungee/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dproviders,,10710 Midlothian Tpke #127,MD/Psychiatrist,,VA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); MA 
  * Michigan; ma 
  * Oregon  ![Open](https://lifestance.com/wp-content/themes/lifestance-ws/dist/images/ico-plus_7357db",,5.0,7,2026-02-18,outscraper,enriched_full
"Juan C. Lastra, PH",juan-c-lastra-ph-browning-mt,publish,gd_place,Therapist,"Juan C. Lastra, PH (PhD) in Browning, MT.","1 Blackweasel Rd, Browning, Mt 59417",Browning,MT,59417,US,48.5669275,-113.015383,(406) 490-6519,,,,1 Blackweasel Rd,PhD,,MT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Center For Mental Health,center-for-mental-health-browning-mt,publish,gd_place,Therapist,"Center For Mental Health in Browning, MT.","Browning, Mt 59417",Browning,MT,59417,US,48.5569174,-113.0134175,(406) 338-5566,,,,,,,MT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Hayley Allen-Blakney, LCSW",hayley-allen-blakney-lcsw-thompson-falls-mt,publish,gd_place,Therapist,"Hayley Allen-Blakney, LCSW (LCSW) in Thompson Falls, MT.","2504 Tradewinds Way, Thompson Falls, Mt 59873",Thompson Falls,MT,59873,US,47.5834375,-115.3085268,(406) 396-2267,,,,2504 Tradewinds Way,LCSW,,MT,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
LaunchPad Counseling,launchpad-counseling-richmond-va,publish,gd_place,Therapist,"LaunchPad Counseling in Richmond, VA. Specializes in Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family. Accepts Horizon BCBS, Out-of-Network. Telehealth available.","5540 Falmouth St # 100, Richmond, VA 23230",Richmond,VA,23230,US,37.6021301,-77.5077573,(804) 665-4681,,http://www.launchpadcounseling.com,,5540 Falmouth St # 100,,,VA,,"Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family, LGBTQ+, Stress Management","Horizon BCBS, Out-of-Network",Unknown,,,,Yes - Video,,Unknown,,,Art Therapy,,,,"ms around each other; ms.
## Inclusive; ms short-lived?",,4.8,33,2026-02-18,outscraper,enriched_full
Thriveworks Counseling & Psychiatry Midlothian,thriveworks-counseling-psychiatry-midlothian-midlothian-va,publish,gd_place,Therapist,"Thriveworks Counseling & Psychiatry Midlothian (MD/Psychiatrist) in Midlothian, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder. Accepts Aetna, Anthem, Beacon Health and 7 more. Telehealth available.","13817 Village Mill Dr 2Nd Floor, Midlothian, VA 23114",Midlothian,VA,23114,US,37.5024672,-77.6565693,(804) 537-2024,,https://thriveworks.com/midlothian-counseling/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic%26field:8499441%3DGMB,,13817 Village Mill Dr 2nd Floor,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, PTSD/Trauma, Stress Management","Aetna, Anthem, Beacon Health, BlueCross BlueShield, Cigna, Humana, Medicare, Self-Pay Only, Tricare, UnitedHealthcare",Unknown,24.0,24.0,,Yes - Video,,Unknown,,,"CBT, DBT, EFT, EMDR, Mindfulness-Based, Motivational Interviewing, Narrative Therapy",,,,](https://thriveworks.com/midlothian-counseling/%3futm_source%3dgmblisting%26utm_medium%3dorganic%26field:8499441%3dgmb); ma & PTSD](https://thriveworks.com/find-help/trauma-ptsd-therapy/); ms ](https://thriveworks.com/privacy-policy-terms-use/),,4.7,317,2026-02-18,outscraper,enriched_full
"Pioneer Counseling & Community Support, LLC",pioneer-counseling-community-support-llc-conrad-mt,publish,gd_place,Therapist,"Pioneer Counseling & Community Support, LLC in Conrad, MT.","600 S Main St, Conrad, Mt 59425",Conrad,MT,59425,US,48.1657178,-111.9499218,(406) 450-1685,,http://www.pioneercounselingmontana.com,,600 S Main St,,,MT,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
Wendy McGourty Counseling,wendy-mcgourty-counseling-elk-wa,publish,gd_place,Therapist,"Wendy McGourty Counseling in Elk, WA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder. Accepts Aetna, BlueCross BlueShield, Cigna and 2 more. Telehealth available.","42911 N Elk Camden Rd, Elk, Wa 99009",Elk,WA,99009,US,48.044281,-117.2431795,(509) 906-4321,,https://headway.co/providers/wendy-mcgourty%3Futm_source%3Dpem%26utm_medium%3Ddirect_link%26utm_campaign%3D91344,,42911 N Elk Camden Rd,,,WA,,"ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Family, Grief, LGBTQ+, OCD, PTSD/Trauma, Perinatal/Postpartum, Stress Management","Aetna, BlueCross BlueShield, Cigna, Oxford Health, UnitedHealthcare",Unknown,350.0,350.0,,Yes - Video,,Unknown,,English,"ACT, Art Therapy, CBT, DBT, Mindfulness-Based, Motivational Interviewing, Solution-Focused",,,,"other at eastern washington university, mc (masters in counseling) at university of phoenix; ma and PTSD](https://care.headway.co/therapists/specialties?specialty=trauma-ptsd); ma
  * Individual therapy",,1.0,1,2026-02-18,outscraper,enriched_full
